,Count,Minimum,Maximum,Average,Median,Standard Deviation,Variance,25th Percentile,75th Percentile,Avg. of Upper 25 %, Avg. of Lower 25 %,Avg. of First 25 %,Avg. of Last 25 %,Slope,Intercept,Average Relative Error
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 10",50,3,5983,432.2,00:00.0,1417.515562,2009350.367,18,178,1668.416667,5.083333333,6.75,1533.769231,41.11644658,-575.1529412,0.178786372
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 10",45,26,9026,2109.333333,00:00.0,2454.402353,6024090.909,476,4376,5644.181818,121.4545455,121.4545455,4963.5,148.6561265,-1161.101449,0.632795245
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 11",40,182,10982,2874.5,00:00.0,3230.732829,10437634.62,182,4982,7382,182,182,7052,223.9305816,-1492.146341,0.656579515
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 11",50,15,7015,1377,00:00.0,1889.621493,3570669.388,115,2165,3923.333333,15,31.66666667,3676.538462,101.1428571,-1101,0.608807129
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 11",50,3,5948,550.2,00:00.0,1609.83589,2591571.592,13,128,2133.833333,5.083333333,5.083333333,1970.307692,53.82617047,-768.5411765,0.237565127
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 11",45,26,9026,2236,00:00.0,2758.902944,7611545.455,26,3626,6598.727273,26,80.54545455,5126,158.5375494,-1251.826087,0.569613844
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 12",40,182,10982,2994.5,00:00.0,2997.45084,8984711.538,482,5282,6992,332,332,6572,204.7373358,-997.8780488,0.637606241
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 12",50,15,7015,1359,00:00.0,1907.547844,3638738.776,165,1365,4019.166667,52.5,52.5,3815,100.9795918,-1115,0.595491103
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 12",50,3,5978,548.4,00:00.0,1619.158209,2621673.306,13,158,2135.5,5.083333333,5.083333333,1957.230769,54.40432173,-784.5058824,0.239909344
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 12",45,26,9026,2336,00:00.0,2628.290146,6907909.091,476,3476,6216.909091,135.0909091,135.0909091,5538.5,162.1541502,-1231.391304,0.65659659
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 13",50,15,7015,1125,00:00.0,1703.328075,2901326.531,115,1615,3356.666667,31.66666667,31.66666667,3034.230769,81.31572629,-867.2352941,0.484296595
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 13",40,182,10982,2777,00:00.0,2967.166481,8804076.923,782,2282,7052,332,332,5972,181.7448405,-767.0243902,0.512746796
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 13",50,3,5983,668,00:00.0,1791.174224,3208305.102,3,203,2611.333333,3,4.25,2421.846154,67.79735894,-993.0352941,0.304444985
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 13",45,26,9026,2286,00:00.0,2775.902802,7705636.364,176,3626,6298.727273,107.8181818,135.0909091,5213.5,156.4426877,-1155.73913,0.547887165
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 14",50,15,7015,1389,00:00.0,2075.445367,4307473.469,65,2265,4302.5,23.33333333,35.83333333,4145.769231,110.9435774,-1329.117647,0.607212432
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 14",50,3,5963,558.8,00:00.0,1605.726157,2578356.49,13,178,2144.666667,4.25,5.083333333,1986.076923,55.0607443,-790.1882353,0.249861951
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 14",40,182,10982,3354.5,00:00.0,3414.372901,11657942.31,182,4382,7682,182,182,7352,247.4015009,-1469.829268,0.717538751
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 14",45,26,9026,2342.666667,00:00.0,2524.718706,6374204.545,26,3626,5753.272727,26,53.27272727,5138.5,156.9762846,-1110.811594,0.666854667
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 15",50,15,7015,1339,00:00.0,1885.693723,3555840.816,115,1765,3910.833333,23.33333333,31.66666667,3499.615385,93.64705882,-955.3529412,0.524088835
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 15",50,3,5983,431.2,00:00.0,1417.773031,2010080.367,18,113,1640.083333,5.916666667,6.333333333,1511.846154,40.41968788,-559.0823529,0.172715544
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 15",40,182,10982,3527,00:00.0,3561.039174,12681000,482,7382,8462,182,182,7802,257.054409,-1485.560976,0.712129889
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 15",45,26,9026,2466,00:00.0,2714.431131,7368136.364,476,3776,6503.272727,107.8181818,135.0909091,6126,181.0869565,-1517.913043,0.767725178
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 16",50,15,7015,1353,00:00.0,1872.234287,3505261.224,115,2115,3748.333333,15,31.66666667,3622.692308,99.80792317,-1092.294118,0.603904941
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 16",50,3,5983,549.4,00:00.0,1620.346096,2625521.469,13,148,2138,5.916666667,6.333333333,1971.461538,54.53205282,-786.6352941,0.240683908
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 16",40,182,10982,3654.5,00:00.0,3522.818474,12410250,182,4382,8672,182,182,8672,273.1801126,-1672.512195,0.82182667
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 17",50,15,7015,1441,00:00.0,2039.013367,4157575.51,115,2015,4273.333333,48.33333333,52.5,4007.307692,109.4165666,-1239.705882,0.611906342
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 17",50,3,5983,558.7,00:00.0,1617.756386,2617135.724,18,173,2138.416667,7.166666667,7.166666667,1982.615385,54.76854742,-783.1294118,0.243553926
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 16",45,26,9026,2656,00:00.0,2718.045755,7387772.727,326,3626,6407.818182,53.27272727,53.27272727,6176,188.715415,-1495.73913,0.831553749
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 17",40,182,10982,3677,00:00.0,3688.370497,13604076.92,182,7382,8822,182,182,8462,277.4296435,-1732.878049,0.773213184
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 18",50,3,5983,430.8,00:00.0,1419.026384,2013635.878,8,143,1641.333333,4.666666667,5.916666667,1524.538462,40.85090036,-570.0470588,0.176108882
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 18",50,15,7015,1424,00:00.0,1892.565746,3581805.102,115,1665,4048.333333,31.66666667,31.66666667,3865,104.6986795,-1141.117647,0.650338391
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 17",45,26,9026,2172.666667,00:00.0,2562.167939,6564704.545,476,3926,5862.363636,107.8181818,135.0909091,5301,156.2252964,-1264.289855,0.641322725
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 19",50,3,5958,553.3,00:00.0,1611.869687,2598123.888,8,198,2134.25,4.25,5.083333333,1978.384615,54.60480192,-784.5176471,0.243871332
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 18",40,182,10982,3677,00:00.0,3637.338418,13230230.77,482,7382,8822,332,332,8282,269.9437148,-1586.902439,0.752734156
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 19",50,15,7015,1187,00:00.0,1688.380458,2850628.571,115,1615,3406.666667,31.66666667,35.83333333,3049.615385,81.63745498,-813.1176471,0.496817878
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 18",45,26,9026,2496,00:00.0,2870.310405,8238681.818,326,3776,6816.909091,107.8181818,107.8181818,6401,191.6996047,-1721.391304,0.769438306
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 20",50,3,5983,673.2,00:00.0,1789.86716,3203624.449,18,193,2640.083333,7.583333333,7.583333333,2441.846154,68.04993998,-994.0235294,0.307165778
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 20",50,15,7015,1258,00:00.0,1706.769535,2913062.245,115,1665,3523.333333,31.66666667,31.66666667,3222.692308,85.79351741,-843.9411765,0.536930553
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 19",40,182,10982,3144.5,00:00.0,2969.217069,8816250,782,4682,6572,332,332,6542,214.4746717,-1037.756098,0.713067641
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 19",45,26,9026,1839.333333,00:00.0,2704.886151,7316409.091,176,1076,5603.272727,107.8181818,135.0909091,5226,143.4782609,-1317.188406,0.485359267
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 1",48,242,6542,2079.5,00:00.0,2893.839752,8374308.511,242,6542,6542,242,242,5492,151.8237082,-1488.357143,0.539493609
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 1",48,85,6385,1681.875,00:00.0,2744.576979,7532702.793,85,3310,6385,85,85,5347.5,131.7710595,-1414.744898,0.451799051
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 2",48,242,6542,767,00:00.0,1759.654221,3096382.979,242,242,2342,242,242,1292,38.98176292,-149.0714286,0.096188766
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 2",48,85,6385,1328.75,00:00.0,2455.597709,6029960.106,85,235,4847.5,85,85,3297.5,102.5510204,-1081.19898,0.341838996
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 20",40,182,10982,3827,00:00.0,3586.223641,12861000,482,7382,8822,332,332,8312,271.6885553,-1470.926829,0.784387299
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 20",45,26,9026,2489.333333,00:00.0,2724.414032,7422431.818,476,4526,6571.454545,80.54545455,107.8181818,6101,181.6996047,-1508.057971,0.767274646
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 3",48,242,6542,1573.25,00:00.0,2576.915214,6640492.021,242,542,5542,242,242,3917,105.628528,-909.0204082,0.329320122
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 3",48,85,6385,1685,00:00.0,2742.804901,7522978.723,85,3310,6385,85,85,4835,134.6775944,-1479.923469,0.472559979
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 1",48,8,6258,1201.75,00:00.0,2454.752772,6025811.17,8,58,4708,8,8,2641.333333,85.8716891,-816.2346939,0.239850465
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 1",48,4,5859,1591.395833,00:00.0,2628.413483,6908557.436,4,5859,5859,4,4,4884.416667,1.31E+02,-1493.814626,0.488992912
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 4",48,242,6542,1742,00:00.0,2647.359182,7008510.638,242,542,6042,242,242,5017,122.3838472,-1134.020408,0.418869306
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 4",48,85,6385,2085,00:00.0,2930.307514,8586702.128,85,6385,6385,85,85,6385,1.68E+02,-1865.510204,0.645060316
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 2",48,8,6258,548.625,00:00.0,1739.823183,3026984.707,8,58,2124.666667,8,8,1083,3.75E+01,-331.5408163,0.09083205
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 2",48,4,5864,1227.541667,00:00.0,2403.627347,5777424.424,4,19,4890.666667,4,4,3426.916667,97.46797655,-1062.955782,0.32228916
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 5",48,242,6542,1467,00:00.0,2465.981312,6081063.83,242,542,5042,242,242,3467,105.6448111,-1015.653061,0.359726847
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 5",48,85,6385,1841.25,00:00.0,2799.232893,7835704.787,85,6385,6385,85,85,5347.5,145.7989579,-1585.02551,0.531724713
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 3",48,8,6258,2106.958333,00:00.0,2966.362655,8799307.402,8,6258,6258,8,8,6258,1.74E+02,-1975.248299,0.672143224
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 3",48,4,5864,1835.666667,00:00.0,2744.189089,7530573.759,4,5864,5864,4,4,5864,156.8112245,-1849.397109,0.640003423
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 6",48,242,6542,898.25,00:00.0,1944.868453,3782513.298,242,242,2867,242,242,1292,46.84650456,-202.6428571,0.113718204
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 6",48,85,6385,1666.25,00:00.0,2753.365928,7581023.936,85,3310,6385,85,85,4810,126.389492,-1303.903061,0.413000084
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 4",48,4,5864,1714.104167,00:00.0,2689.96747,7235924.989,4,5864,5864,4,4,5376.083333,141.2139058,-1604.422619,0.54015319
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 4",48,8,6258,1070.5,00:00.0,2344.76556,5497925.532,8,108,4208,8,8,3183,86.82153713,-969.8061224,0.268727529
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 7",48,242,6542,829.5,00:00.0,1744.855661,3044521.277,242,542,2542,242,242,892,31.75206253,83.32653061,0.064905416
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 7",48,85,6385,1313.125,00:00.0,2463.130387,6067011.303,85,235,4847.5,85,85,3297.5,94.20592705,-900.7142857,0.286706621
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 5",48,4,5859,1103.270833,00:00.0,2307.677978,5325377.648,4,9,4395.666667,4,4,2934,87.44762267,-951.7482993,0.281450273
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 5",48,8,6258,1961.125,00:00.0,2927.60897,8570894.282,8,6258,6258,8,8,5737.166667,159.0995441,-1777.714286,0.578852353
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 8",48,242,6542,2398.25,00:00.0,2963.171551,8780385.638,242,6542,6542,242,242,6542,174.7666088,-1708.765306,0.681803771
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 8",48,85,6385,1816.25,00:00.0,2814.41247,7920917.553,85,6385,6385,85,85,5335,142.5423361,-1533.494898,0.502768804
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 6",48,4,5864,1714.520833,00:00.0,2690.853546,7240692.808,4,5864,5864,4,4,5376.083333,1.42E+02,-1619.809524,0.544951029
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 6",48,8,6258,1451.75,00:00.0,2648.436411,7014215.426,8,83,5745.5,8,8,4183,123.4531046,-1449.397959,0.425873879
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 9",48,242,6542,1685.75,00:00.0,2675.889691,7160385.638,242,242,6017,242,242,4967,119.3389058,-1118.714286,0.389837633
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 9",48,85,6385,1791.25,00:00.0,2829.28502,8004853.723,85,6385,6385,85,85,5335,140.5395137,-1511.428571,0.483614779
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 7",48,4,5864,1348.0625,00:00.0,2488.37182,6191994.315,4,11.5,5376.5,4,4,4400.25,111.0603018,-1261.854592,0.390430036
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 7",48,8,6258,1845.5,00:00.0,2861.49232,8188138.298,8,6258,6258,8,8,5741.333333,157.566218,-1857.306122,0.594288223
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 10",48,242,6542,1985.75,00:00.0,2807.884511,7884215.426,242,6542,6542,242,242,5517,142.2980894,-1358.255102,0.503379734
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 8",48,4,5864,1835.770833,00:00.0,2744.57172,7532673.925,4,5864,5864,4,4,5376.083333,151.0885258,-1714.809524,0.593977332
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 10",48,85,6385,919.375,00:00.0,2088.778434,4362995.346,85,235,3310,85,85,2260,67.35508033,-663.4693878,0.203803688
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 8",48,8,6258,1969.458333,00:00.0,2921.986347,8538004.211,8,6258,6258,8,8,6258,166.5463526,-1944.380952,0.636751473
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 11",48,242,6542,1898.25,00:00.0,2712.375598,7356981.383,242,3542,6542,242,242,5042,133.114416,-1229.938776,0.472070211
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 9",48,4,5864,1714.833333,00:00.0,2690.65351,7239616.312,4,5864,5864,4,4,5376.5,145.7245983,-1709.694728,0.574918462
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 11",48,85,6385,1272.5,00:00.0,2482.13832,6161010.638,85,85,4835,85,85,3235,89.73621363,-836.3010204,0.256176681
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 9",48,8,6258,813.2083333,00:00.0,2079.848593,4325770.168,8,58,3158,8,8,1608,53.22676943,-437.6207483,0.128366839
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 10",48,4,5864,1349.416667,00:00.0,2487.628075,6188293.44,4,24,5377.333333,4,4,3914.833333,1.11E+02,-1261.718537,0.39102828
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 12",48,242,6542,1510.75,00:00.0,2446.026413,5983045.213,242,542,5042,242,242,3492,93.61159357,-689.122449,0.287073473
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 12",48,85,6385,1019.375,00:00.0,2240.990383,5022037.899,85,160,3822.5,85,85,2735,69.45560139,-612.8316327,0.188274125
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 10",48,8,6258,1702.791667,00:00.0,2805.58409,7871302.083,8,6258,6258,8,8,5224.666667,140.3359748,-1595.103741,0.490396682
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 11",48,4,5864,1592.333333,00:00.0,2630.442147,6919225.887,4,5859,5863.583333,4,4,4887.75,128.2007165,-1420.383503,0.465564082
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 13",48,242,6542,898.25,00:00.0,1944.868453,3782513.298,242,242,2867,242,242,1817,52.31762918,-331.2142857,0.141831181
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 13",48,85,6385,1006.875,00:00.0,2245.845011,5043819.814,85,85,3772.5,85,85,2710,82.28669127,-926.8622449,0.263121119
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 11",48,8,6258,1971.541667,00:00.0,2920.593418,8529865.913,8,6258,6258,8,8,6258,167.2573817,-1959.006803,0.642812709
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 12",48,4,5864,1835.5625,00:00.0,2744.259997,7530962.932,4,5864,5864,4,4,5376.5,148.5499891,-1655.362245,0.574315861
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 14",48,242,6542,1442,00:00.0,2476.95764,6135319.149,242,392,5042,242,242,3417,94.14893617,-770.5,0.283171634
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 14",48,85,6385,1697.5,00:00.0,2735.668653,7483882.979,85,3310,6385,85,85,4835,130.6393834,-1372.52551,0.446968922
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 12",48,8,6258,1459.041667,00:00.0,2644.413815,6992924.424,8,58,5741.333333,8,8,4191.333333,118.1366696,-1317.170068,0.39117103
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 13",48,4,5864,1957.958333,00:00.0,2791.217221,7790893.573,4,5864,5864,4,4,5864,162.8528007,-1869.082483,0.667204956
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 15",48,242,6542,2092,00:00.0,2886.35823,8331063.83,242,6542,6542,242,242,6017,152.6052974,-1494.22449,0.547891836
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 15",48,85,6385,1047.5,00:00.0,2229.767186,4971861.702,85,235,3822.5,85,85,2760,80.42227529,-842.4234694,0.254970387
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 13",48,8,6258,1328.833333,00:00.0,2555.549517,6530833.333,8,108,5233,8,8,4203.833333,1.05E+02,-1148.207483,0.333440288
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 14",48,4,5864,1835.875,00:00.0,2743.820644,7528551.729,4,5864,5864,4,4,5376.5,151.0839123,-1714.596939,0.594266265
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 16",48,242,6542,1848.25,00:00.0,2740.120066,7508257.979,242,3542,6542,242,242,4992,132.6910551,-1269.989796,0.459621335
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 16",48,85,6385,1441.25,00:00.0,2563.753585,6572832.447,85,235,5360,85,85,3297.5,97.81263569,-857.3469388,0.285294522
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 14",48,8,6258,1451.75,00:00.0,2648.436411,7014215.426,8,83,5745.5,8,8,4183,122.0093356,-1415.469388,0.41597104
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 15",48,4,5864,1592.4375,00:00.0,2630.615403,6920137.4,4,5861.5,5864,4,4,4889,135.218465,-1585.196429,0.517861181
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 17",48,242,6542,967,00:00.0,1925.252125,3706595.745,242,542,3042,242,242,1967,55.78593139,-343.9693878,0.164562253
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 17",48,85,6385,1191.25,00:00.0,2348.304617,5514534.574,85,235,4335,85,85,3260,89.15002171,-903.7755102,0.282481567
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 15",48,8,6258,1846.541667,00:00.0,2860.818206,8184280.807,8,6258,6258,8,8,5224.666667,144.7324142,-1554.670068,0.50165733
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 16",48,4,5864,1714.3125,00:00.0,2690.525023,7238924.9,4,5861.5,5864,4,4,4888.166667,138.6878528,-1544.852041,0.520785458
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 18",48,85,6385,922.5,00:00.0,2087.615457,4358138.298,85,235,3310,85,85,1772.5,63.4064264,-567.5510204,0.180809655
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 18",48,242,6542,1679.5,00:00.0,2524.402183,6372606.383,242,542,5542,242,242,4542,118.7364307,-1110.806122,0.433617655
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 16",48,8,6258,1973.625,00:00.0,2919.161863,8521505.984,8,6258,6258,8,8,5741.333333,1.63E+02,-1846.846939,0.607908228
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 17",48,4,5864,1714.104167,00:00.0,2690.429549,7238411.159,4,5864,5864,4,4,5376.5,141.2383304,-1604.996599,0.540154469
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 19",48,85,6385,1331.875,00:00.0,2454.076206,6022490.027,85,235,4847.5,85,85,3310,98.76519757,-989.1071429,0.317459155
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 19",48,242,6542,1985.75,00:00.0,2807.884511,7884215.426,242,6542,6542,242,242,5517,146.1409032,-1448.561224,0.530934765
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 17",48,8,6258,1069.458333,00:00.0,2345.054542,5499280.807,8,58,4191.333333,8,8,2641.333333,82.76975684,-875.6309524,0.244170692
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 18",48,4,5864,1714.104167,00:00.0,2691.123211,7242144.138,4,5864,5864,4,4,4888.166667,1.38E+02,-1530.17517,0.515809888
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 20",48,85,6385,1528.75,00:00.0,2675.889691,7160385.638,85,85,5860,85,85,4810,1.17E+02,-1211.428571,0.37217026
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 20",48,242,6542,1342,00:00.0,2352.725898,5535319.149,242,542,4542,242,242,2917,7.96E+01,-527.6428571,0.224127419
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 18",48,8,6258,1585.083333,00:00.0,2726.543255,7434038.121,8,3158,6258,8,8,5220.5,137.1906209,-1638.896259,0.496226703
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 19",48,4,5864,1835.979167,00:00.0,2744.203512,7530652.914,4,5864,5864,4,4,5864,156.8174663,-1849.231293,0.640047647
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 20",48,4,5864,1835.458333,00:00.0,2744.784408,7533841.445,4,5864,5864,4,4,5864,1.56E+02,-1819.784014,0.629413747
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 19",48,8,6258,1331.958333,00:00.0,2553.845444,6522126.551,8,58,5224.666667,8,8,4191.333333,111.7591185,-1294.380952,0.375346859
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 20",48,8,6258,1588.208333,00:00.0,2722.302287,7410929.743,8,3133,6253.833333,8,8,4708,129.2363222,-1448.845238,0.441725586
