,AgeGap,AgeLimits,Algorithm Name,EvaluatedSolutions,Execution Time,Generations,NumberOfLayers,OpenLayers,ParetoFrontResults.Absolute Distance to BestKnownHypervolume,ParetoFrontResults.Best known hypervolume,ParetoFrontResults.Crowding,ParetoFrontResults.Generational Distance,ParetoFrontResults.Hypervolume,ParetoFrontResults.Pareto Front,ParetoFrontResults.Spacing,PopulationSize,Seed,SelectedParents
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 6",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,05:40.8,6258,3,3,0.011343745,1331,0.415176486,1.367276508,1330.988656,[[3.74915180455534E-33;6.51632687463845E-17;1.06423208638416][6.12303176911189E-17;3.64393610112668;2.10506477632487E-116][...]],0.208856687,16,730781401,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 9",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,05:45.9,6385,3,3,0.191341821,1331,0.359567497,0.729267003,1330.808658,[[1;0;0][6.12303176911189E-17;1.81033423162809;0][5.42765763882234E-17;6.10912672734739E-17;2.15558878939705][...]],0.571534398,16,1598328432,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 16",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,09:53.0,5983,10,10,1.99E-08,1331,0.698527893,1.374487365,1331,[[6.12303176851841E-17;2.86231797842625;3.9852267899667E-05][1;0;0][6.12303172936946E-17;2.15307711965415E-20;3.08627151827512][...]],0.826717881,5,2088941380,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 7",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,05:42.4,6258,3,3,1.34E-05,1331,0.529016778,1.565714787,1330.999987,[[0.220574719729166;0;1.84138330884898][3.74915180455534E-33;6.50898957328704E-17;1.06303377456282][6.12221979972494E-17;5.35806555241217;0.0872675510601741][...]],0.28923553,16,887004933,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 15",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,11:28.1,9026,10,9,0.000950432,1331,0.725388478,1.19856497,1330.99905,[[1;0;0][6.12303004261994E-17;4.37315279508247;0.00328404246066331][6.1230317112822E-17;1.26791599487983E-20;1.50666543219308][...]],0.256252582,5,641348709,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 10",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,05:45.6,6385,3,3,0.817918169,1331,0.336083754,0.982557857,1330.182082,[[1;0;0][6.12303176911189E-17;0;1.83785878080935][3.74915180455534E-33;6.47015843684276E-17;1.05669195928102][...]],0.180768594,16,1784362466,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 16",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,10:31.3,7015,10,10,1.85277183,1331,0.744414849,1.357683772,1329.147228,[[1;0;0][6.12303176911189E-17;1.84037126689379;0][6.12303176911165E-17;2.16238390537596E-23;1.27942759575335][...]],0.662951909,5,1346086418,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 8",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,05:41.5,6258,3,3,0.051961475,1331,0.474335858,0.844229404,1330.948039,[[1;0;0][3.74915180455534E-33;6.65245504806296E-17;1.08646423845484][6.12303176911189E-17;0;2.40214827004046][...]],0.164618652,16,60778202,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 17",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,09:55.6,5983,10,10,6.37E-12,1331,0.527639388,0.789128564,1331,[[1;0;0][6.12303176911189E-17;0;1.01576273770699][3.74915180455534E-33;6.22022993237434E-17;1.01587418895208][...]],0.276227214,5,394687120,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 11",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,05:43.6,6385,3,3,0.18912309,1331,0.454526292,1.030146282,1330.810877,[[1;0;0][3.74915180455534E-33;6.547717820135E-17;1.06935878614341][6.12303176911188E-17;3.42779687263944;1.99270464541108E-07][...]],0.2142267,16,1159657070,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 9",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,05:38.7,6258,3,3,0.057871395,1331,0.635394102,1.683825402,1330.942129,[[1;0;0][6.12303176911189E-17;6.27344524776934;0][3.74915180455534E-33;6.40350688787648E-17;1.04580657578481][...]],0.19508464,16,406374375,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 16",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,11:22.5,9026,10,9,0.001278259,1331,0.665861219,1.244180051,1330.998722,[[1;0;0][6.12303176911189E-17;5.88539122396797;0][6.12303176911188E-17;6.66528552411585E-24;3.93839855657396][...]],0.275303862,5,111330340,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 12",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,05:44.9,6385,3,3,0.307873224,1331,0.428649676,1.509589257,1330.692127,[[1;0;0][6.12303176911188E-17;6.60027565039575E-24;3.07299183378111][3.74915180455534E-33;6.66495757071852E-17;1.08850612279042][...]],0.225015071,16,1828127101,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 17",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,10:28.3,7015,10,10,3.62E-05,1331,0.439596071,0.824317,1330.999964,[[1;0;0][6.12301688749441E-17;3.70874059327845;0.0081768128811196][6.12303176910511E-17;1.33486583497978E-22;1.46574238654791][...]],0.236880557,5,335233749,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 10",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,05:39.6,6258,3,3,8.02E-06,1331,0.500098995,1.217106003,1330.999992,[[6.12303139333048E-17;1.07518518043836E-19;5.01207291922014][3.74915180455534E-33;6.51154091484927E-17;1.06345045402136][...]],0.213543007,16,300899272,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 18",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,09:52.1,5983,10,10,5.91E-12,1331,0.840131306,2.118906538,1331,[[6.1226177696961E-17;5.66600730764106;0.0658917071963155][6.12302981579357E-17;2.89043919840873E-19;5.90988604842908][...]],0.388033936,5,1452694933,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 13",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,05:43.5,6385,3,3,0.578018444,1331,0.425669633,1.166794047,1330.421982,[[1;0;0][6.12079185863613E-17;4.45919787966246;0.12064879717213][6.12303176556084E-17;5.27446131064016E-21;2.52930688753495][...]],0.184466179,16,131570793,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 11",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,05:39.9,6258,3,3,8.55E-05,1331,0.441758094,1.055932006,1330.999914,[[6.12303176911189E-17;0;3.96728950430546][3.74915180455534E-33;6.55322307280707E-17;1.07025789182825][...]],0.190622766,16,123074662,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 17",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,11:23.5,9026,10,9,0.000391135,1331,0.641110762,1.287696841,1330.999609,[[1;0;0][6.12303176637867E-17;3.52089504425813;0.000105201399692603][6.12303176902559E-17;4.25193390086077E-22;1.30794689267755][...]],0.349795575,5,1991522614,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 18",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,10:29.2,7015,10,10,0.000684736,1331,0.720503234,1.552022276,1330.999315,[[1;0;0][6.12303176911189E-17;0;1.00764562274995][6.12303176911189E-17;1.33584053577153;0][3.74915180455534E-33;6.17046784846075E-17;1.00774715551668][...]],0.445295061,5,305063387,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 14",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,05:44.0,6385,3,3,0.049939855,1331,0.636618149,1.66877416,1330.95006,[[1;0;0][6.12303176911189E-17;0;3.18754764118945][6.12303176911189E-17;3.42382632487158;0][3.74915180455534E-33;6.36777594019552E-17;1.039971076472][...]],0.680814348,16,1417959174,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 19",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,09:52.7,5983,10,10,3.32E-08,1331,0.737927261,1.273676433,1331,[[1;0;0][6.12303176911189E-17;6.84702601809808;0][3.74915180455534E-33;6.21665741544469E-17;1.01529073339209][...]],0.375714181,5,1245621014,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 12",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,05:37.2,6258,3,3,0.0001865,1331,0.509909737,1.067265494,1330.999813,[[1;0;0][6.08291504428601E-17;5.86962050761744;0.675222248437854][3.74915180455534E-33;6.41464988349646E-17;1.04762642517317][...]],0.323334106,16,727390270,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 15",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,05:44.7,6385,3,3,0.517121688,1331,0.440152044,0.944610577,1330.482878,[[6.12303176911061E-17;3.9695266498096;2.56027898585224E-06][6.12303176911189E-17;0;2.37050152529813][...]],0.418667034,16,534596993,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 13",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,05:40.6,6258,3,3,0.387794224,1331,0.541705362,1.396595024,1330.612206,[[6.10236862813658E-17;2.74672443021274E-17;5.46493970939751][6.12303176911189E-17;4.15974752751193;1.33650705408445E-16][...]],0.336011059,16,2063122654,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 19",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,10:29.1,7015,10,10,0.307735513,1331,0.700986886,1.370282165,1330.692264,[[1;0;0][6.12293899754856E-17;4.88446257298754;0.0268881486420954][6.12303176349633E-17;4.76139595743205E-21;1.81568075265376][...]],0.229499476,5,156670683,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 18",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,11:26.0,9026,10,9,4.94E-06,1331,0.61341423,0.876187976,1330.999995,[[1;0;0][6.12303176908176E-17;3.42769927802659;1.07527897756368E-05][6.03974120137636E-17;2.30753449684173E-17;2.29263010516912][...]],0.443925921,5,465951497,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 20",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,09:55.4,5983,10,10,1.46E-08,1331,0.542553016,0.714364269,1331,[[1;0;0][6.12298888966396E-17;6.99581285958594E-19;3.05292473084665][6.12303176911189E-17;2.06328795582276;0][...]],0.464816683,5,854234984,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 16",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,05:47.3,6385,3,3,0.474278251,1331,0.27677653,0.660848261,1330.525722,[[1;0;0][6.12303176911189E-17;0;2.51332757257721][3.74915180455534E-33;6.53771524429965E-17;1.06772518759084][...]],0.13632824,16,306678409,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 14",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,05:44.0,6258,3,3,0.000493865,1331,0.764603321,2.180631877,1330.999506,[[6.12303176891163E-17;10.4740772795953;8.47111552405004E-05][6.09071038314343E-17;3.07493703534102E-17;4.89403269019803][...]],0.592816057,16,884078763,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 1",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,05:21.9,5864,3,3,9.32E-11,1331,0.784694167,1.454761652,1331,[[1;0;0][3.74915180455534E-33;6.49015745276178E-17;1.05995815430877][6.12303176911189E-17;0;10.1423463750417][...]],1.074756678,16,1310747365,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 17",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,05:45.5,6385,3,3,0.765034162,1331,0.666970362,2.00014348,1330.234966,[[1;0;0][3.74915180455534E-33;6.49332212397997E-17;1.0604750014096][6.12303176911189E-17;2.88314310117063E-88;4.36043505801595][...]],0.295365563,16,2016560934,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 15",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,05:40.9,6258,3,3,7.84E-06,1331,0.516457318,1.661562389,1330.999992,[[6.12303039267093E-17;1.76184542538763E-19;4.29131881166399][3.74915180455534E-33;6.41291437249892E-17;1.04734298535725][...]],0.338038044,16,1201418414,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 20",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,10:35.4,7015,10,10,5.01E-06,1331,0.631408121,1.341831154,1330.999995,[[1;0;0][6.12303176911189E-17;5.08375961641591;0][6.04093790336521E-17;1.54970552560772E-17;1.55080132651532][...]],0.304610952,5,794321099,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 19",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,11:23.5,9026,10,9,0.034555643,1331,0.574126741,1.174741263,1330.965444,[[1;0;0][6.12303176680633E-17;5.00126231358398E-21;2.97641688344544][3.74915180455534E-33;6.17884198404697E-17;1.00911480081103][...]],0.174853321,5,1054282103,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 2",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,05:10.0,5864,3,3,6.11E-06,1331,0.655319873,1.217441917,1330.999994,[[1;0;0][6.12303176910873E-17;4.47311296379038;4.5394498801225E-06][3.74915180455534E-33;6.47932459846505E-17;1.05818895651506][...]],0.222175795,16,1801916678,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 18",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,05:28.0,6385,3,3,0.053689954,1331,0.535965771,1.467677754,1330.94631,[[1;0;0][6.12303052711496E-17;1.80324620184345E-19;4.6237733129699][6.0737896023329E-17;4.48616771265077;0.572410604190566][...]],0.260046828,16,215915072,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 16",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,05:11.1,6258,3,3,0.521201125,1331,0.805910505,2.13003104,1330.478799,[[3.74915180455534E-33;6.40671525913697E-17;1.04633055987985][6.12303175662394E-17;10.3302339673146;0.000659762088965188][...]],0.389777925,16,893501783,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 3",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,04:47.7,5864,3,3,6.88E-10,1331,0.613771495,0.960831649,1331,[[1;0;0][6.12303176911189E-17;0;3.60907927574803][3.74915180455534E-33;6.41135078620633E-17;1.04708762390372][...]],0.594618991,16,1561594184,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 19",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,05:10.1,6385,3,3,0.5319485,1331,0.718455683,1.850090823,1330.468051,[[1;0;0][6.12303176911189E-17;0;2.46226100253928][3.74915180455534E-33;6.45690945976893E-17;1.05452816566155][...]],0.322654752,16,142717920,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 17",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,05:05.3,6258,3,3,9.74E-09,1331,0.445442738,1.057162486,1331,[[6.01935152252292E-17;5.13943173826882E-17;4.58052357276473][6.12303176911189E-17;4.23803291365842;5.63263575374436E-23][...]],0.321690513,16,1387584638,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 20",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,10:15.4,9026,10,9,1.916003951,1331,1.112046921,2.025454439,1329.083996,[[1;0;0][6.12303176911182E-17;9.99642516080003;1.5082292064265E-06][6.12299556180184E-17;2.37818674582724E-19;1.12940631497822][...]],0.318360451,5,694116192,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 4",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,04:46.0,5864,3,3,2.09E-08,1331,0.381114634,0.579841661,1331,[[6.12303176911189E-17;3.82537773880431;6.09023647904973E-136][6.12302190831423E-17;3.44231205988983E-19;3.13253646603005][...]],0.207657475,16,1824486402,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 20",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,05:00.5,6385,3,3,0.925212575,1331,0.619942718,1.667979273,1330.074787,[[1;0;0][6.1230314858956E-17;7.83051062580068;0.00238166650869639][6.12303176911189E-17;0;2.73562077479095][...]],0.331955407,16,500385475,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 18",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,04:40.5,6258,3,3,4.95E-05,1331,0.67785981,1.46579734,1330.99995,[[6.12210657788266E-17;5.36374900317889;0.0932535046899433][6.12303176221824E-17;2.41486122351542E-20;8.31131165840242][...]],0.396947281,16,1260967,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 5",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,04:07.1,5864,3,3,6.29E-06,1331,0.677735464,1.071304969,1330.999994,[[6.12303176911189E-17;4.58127048839289;4.0993402419456E-50][6.12302941455112E-17;4.26009526438751E-19;7.93352411970356][...]],0.544502873,16,61244645,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 19",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,04:12.0,6258,3,3,0.090673732,1331,0.601356994,1.57326597,1330.909326,[[6.11893413594927E-17;4.59633856656066;0.168239649012632][1;0;0][6.12303176911188E-17;1.3446327880246E-23;7.31029198255183][...]],0.318910482,16,116515815,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 6",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,03:55.8,5864,3,3,2.27E-13,1331,0.692647862,1.096998073,1331,[[6.12303176908986E-17;8.83194454919546E-22;5.37817132588207][6.12242437154744E-17;5.3621916021888;0.0755340733530136][...]],0.592471916,16,115466552,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 20",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,04:10.6,6258,3,3,0.000686759,1331,0.578299903,1.545993729,1330.999313,[[3.74915180455534E-33;6.53853938045283E-17;1.0678597836838][6.12303176911189E-17;5.32531097289485;0][...]],0.195106392,16,1036500598,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 7",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,03:52.5,5864,3,3,4.88E-10,1331,0.650387415,1.219886931,1331,[[1;0;0][6.12303176911189E-17;5.0934880880409;0][3.74915180455534E-33;6.50167270119241E-17;1.06183879920248][...]],0.450390156,16,637617786,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 8",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,03:37.9,5864,3,3,7.66E-11,1331,0.777380506,1.244114405,1331,[[6.12020738791087E-17;8.11555036333849E-18;4.36423526866252][6.12303176911189E-17;5.067546171363;7.16295893061373E-08][...]],0.292423183,16,1400793367,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 9",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,03:36.4,5864,3,3,0.000262477,1331,0.7732555,1.603528574,1330.999738,[[6.11995318482057E-17;1.12008839669127E-17;5.76943275548427][3.74915180455534E-33;6.40488784566159E-17;1.0460321107546][...]],0.585126982,16,1870607866,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 10",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,03:38.9,5864,3,3,0.007756278,1331,0.803140891,1.660803622,1330.992244,[[6.12303176911189E-17;10.6658133362159;0][6.11886889338225E-17;1.12993940614844E-17;5.00534487075396][...]],0.30462059,16,1746256364,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 11",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,03:37.2,5864,3,3,0.001622948,1331,0.635716284,1.951118996,1330.998377,[[1;0;0][6.12303173431904E-17;4.27044060753526E-20;6.5422845017355][6.12303176911188E-17;6.2325557034524;3.15247633930792E-07][...]],0.256762031,16,2022425439,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 12",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,03:37.3,5864,3,3,9.78E-05,1331,0.716678471,0.985349046,1330.999902,[[6.12303176911189E-17;0;2.36718255579385][3.74915180455534E-33;6.39638776985291E-17;1.04464389718178][...]],0.397995048,16,242917399,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 13",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,03:36.3,5864,3,3,1.19E-10,1331,0.483966613,0.944850509,1331,[[1;0;0][3.74915180455534E-33;6.448616301518E-17;1.05317374540641][6.12303176911189E-17;0;3.8664875563999][...]],0.225466784,16,670982206,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 14",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,03:38.8,5864,3,3,7.32E-08,1331,0.425123699,0.572401093,1331,[[6.12303176909424E-17;4.16011076503562E-22;2.82996866512978][1;0;0][6.12303176911189E-17;3.16770843365862;0][...]],0.237177711,16,3391131,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 15",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,03:39.5,5864,3,3,2.27E-13,1331,0.878771592,1.980272444,1331,[[6.12303150596606E-17;1.26803581558696E-19;7.06374529874307][6.12303176911189E-17;8.31314703600345;0][...]],0.390588572,16,175397212,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 16",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,03:38.7,5864,3,3,2.27E-13,1331,0.857667203,1.48124016,1331,[[6.12303176911189E-17;7.53502989552469;1.02247901351943E-116][6.12237430043138E-17;4.75097423476801E-18;5.29490953936865][...]],0.910148561,16,1441657749,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 17",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,03:38.4,5864,3,3,6.94E-07,1331,0.40257311,0.565736466,1330.999999,[[1;0;0][3.74915180455534E-33;6.39852608684546E-17;1.04499312238152][6.12303176911189E-17;3.74425296371446;0][...]],0.259153048,16,811489425,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 18",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,03:38.6,5864,3,3,0.000104731,1331,0.534863017,1.25432289,1330.999895,[[6.12303176911189E-17;0;4.4062477771926][6.1229480894585E-17;4.1499312242182;0.0216963675036487][1;0;0][...]],0.28644594,16,32769949,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 19",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,03:38.6,5864,3,3,3.41E-12,1331,0.656298468,1.53315029,1331,[[6.1230288274668E-17;4.03561939911517E-19;6.72383213760686][6.12303170398555E-17;6.5907339247051;0.000961266611412944][...]],0.390815024,16,1868723459,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 20",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,03:38.6,5864,3,3,0.00029545,1331,0.757807078,1.533594207,1330.999705,[[6.12303176907675E-17;1.29403061909311E-21;6.23858453258753][3.74915180455534E-33;6.31686376286054E-17;1.03165621232385][...]],0.515207478,16,88008711,32
